lat,lon,day,month,year
66.2492844045354,-166.072835346772,1,11,2008
66.2492844045354,-166.072835346772,16,10,2008
66.2492844045354,-166.072835346772,29,10,2008
66.2492844045354,-166.072835346772,16,10,2008
66.2492844045354,-166.072835346772,29,9,2008
66.2492844045354,-166.072835346772,17,10,2008
66.2492844045354,-166.072835346772,16,9,2008
66.2492844045354,-166.072835346772,6,10,2008
66.2492844045354,-166.072835346772,22,10,2008
66.2492844045354,-166.072835346772,4,10,2008
66.2492844045354,-166.072835346772,28,9,2008
66.2492844045354,-166.072835346772,4,10,2008
66.2492844045354,-166.072835346772,8,11,2007
66.2492844045354,-166.072835346772,4,10,2008
66.2492844045354,-166.072835346772,17,10,2008
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,31,10,2007
66.2492844045354,-166.072835346772,27,8,2008
66.2492844045354,-166.072835346772,6,10,2008
66.2492844045354,-166.072835346772,25,9,2008
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,1,10,2006
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,3,9,2006
66.2492844045354,-166.072835346772,25,9,2001
66.2492844045354,-166.072835346772,17,6,2004
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,30,9,2001
66.2492844045354,-166.072835346772,30,9,2000
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,22,9,2001
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,3,9,2006
66.2492844045354,-166.072835346772,17,10,2005
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,29,10,2000
66.2492844045354,-166.072835346772,2,10,2001
66.2492844045354,-166.072835346772,13,10,2001
66.2492844045354,-166.072835346772,16,10,2001
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,8,10,2001
66.2492844045354,-166.072835346772,10,11,2000
66.2492844045354,-166.072835346772,2,10,2000
66.2492844045354,-166.072835346772,21,10,2001
66.2492844045354,-166.072835346772,16,10,2001
66.2492844045354,-166.072835346772,20,10,2001
66.2492844045354,-166.072835346772,16,10,2001
66.2492844045354,-166.072835346772,18,9,2005
66.2492844045354,-166.072835346772,30,9,2004
66.2492844045354,-166.072835346772,1,10,2005
66.2492844045354,-166.072835346772,11,9,2005
66.2492844045354,-166.072835346772,2,10,2005
66.2492844045354,-166.072835346772,17,6,2004
66.2492844045354,-166.072835346772,29,9,2004
66.2492844045354,-166.072835346772,10,9,2005
66.2492844045354,-166.072835346772,16,11,2005
66.2492844045354,-166.072835346772,14,10,2005
66.2492844045354,-166.072835346772,16,11,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,14,10,2005
66.2492844045354,-166.072835346772,30,9,2000
66.2492844045354,-166.072835346772,9,11,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,13,10,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,5,10,2005
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,12,10,2005
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,21,10,2006
66.2492844045354,-166.072835346772,18,10,2006
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,30,9,2000
66.2492844045354,-166.072835346772,10,10,2006
66.2492844045354,-166.072835346772,14,10,2006
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,10,10,2006
66.2492844045354,-166.072835346772,12,10,2006
66.2492844045354,-166.072835346772,24,9,2006
66.2492844045354,-166.072835346772,14,9,2006
66.2492844045354,-166.072835346772,28,9,2006
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,28,9,2006
66.2492844045354,-166.072835346772,,,
66.2492844045354,-166.072835346772,25,9,2006
66.2492844045354,-166.072835346772,28,9,2006
66.2492844045354,-166.072835346772,10,10,2006
66.2492844045354,-166.072835346772,3,9,2006
66.2492844045354,-166.072835346772,3,10,2005
66.2492844045354,-166.072835346772,28,9,2006
66.2492844045354,-166.072835346772,3,10,2005
66.2492844045354,-166.072835346772,2,10,2005
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,2,10,2005
66.2492844045354,-166.072835346772,30,10,2004
66.2492844045354,-166.072835346772,19,10,2005
66.2492844045354,-166.072835346772,3,9,2006
66.2492844045354,-166.072835346772,10,10,2004
66.2492844045354,-166.072835346772,23,5,2006
66.2492844045354,-166.072835346772,25,9,2006
66.2492844045354,-166.072835346772,7,10,2000
66.2492844045354,-166.072835346772,24,9,2006
66.2492844045354,-166.072835346772,3,10,2005
66.2492844045354,-166.072835346772,7,10,2000
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,20,10,2005
66.2492844045354,-166.072835346772,20,10,2001
66.2492844045354,-166.072835346772,30,9,2000
66.2492844045354,-166.072835346772,2,10,2005
66.2492844045354,-166.072835346772,20,10,2001
66.2492844045354,-166.072835346772,19,10,2006
66.2492844045354,-166.072835346772,10,11,2000
66.2492844045354,-166.072835346772,22,10,2006
66.2492844045354,-166.072835346772,16,10,2001
66.2492844045354,-166.072835346772,14,10,2001
66.2492844045354,-166.072835346772,30,9,2000
66.2492844045354,-166.072835346772,26,10,2000
66.2492844045354,-166.072835346772,10,10,2006
66.256111,-166.074722,8,10,2003
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,24,5,2003
66.256111,-166.074722,2,10,2002
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,9,10,2003
66.256111,-166.074722,9,10,2003
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,26,9,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,2,10,2000
66.256111,-166.074722,24,5,2003
66.256111,-166.074722,15,10,2002
66.256111,-166.074722,18,10,2002
66.256111,-166.074722,9,10,2003
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,21,10,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,29,9,2002
66.256111,-166.074722,4,10,2002
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,31,10,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,30,10,1999
66.256111,-166.074722,25,10,1999
66.256111,-166.074722,5,10,2003
66.256111,-166.074722,4,10,2002
66.256111,-166.074722,3,10,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,28,9,2002
66.256111,-166.074722,18,10,2002
66.256111,-166.074722,28,9,2002
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,3,10,2002
66.256111,-166.074722,24,10,2003
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,4,10,2002
66.256111,-166.074722,,,
66.256111,-166.074722,18,10,2002
66.256111,-166.074722,3,10,2002
66.256111,-166.074722,14,10,2002
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,,,
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,4,10,2002
66.256111,-166.074722,7,11,2002
66.256111,-166.074722,15,9,2002
66.256111,-166.074722,11,10,2003
66.256111,-166.074722,15,9,2002
66.256111,-166.074722,7,11,2003
66.256111,-166.074722,21,10,2003
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,4,10,2002
66.256111,-166.074722,5,10,2002
66.256111,-166.074722,26,10,2003
66.256111,-166.074722,10,6,2003
66.256111,-166.074722,13,10,2002
66.256111,-166.074722,22,9,2003
66.256111,-166.074722,31,10,2003
66.256111,-166.074722,19,10,2002
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,22,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,21,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,6,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,5,11,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,21,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,30,9,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,13,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,23,10,2016
66.256651,-166.071916,12,9,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,22,10,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,26,9,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,6,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,8,11,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,9,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,12,9,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,26,9,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,19,9,2016
66.256651,-166.071916,22,9,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,15,9,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,28,9,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,25,9,2016
66.256651,-166.071916,16,11,2016
66.256651,-166.071916,16,11,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,4,11,2014
66.256651,-166.071916,22,9,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,27,9,2016
66.256651,-166.071916,22,9,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,27,9,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,27,9,2016
66.256651,-166.071916,22,9,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,26,9,2016
66.256651,-166.071916,25,9,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,24,9,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,28,9,2016
66.256651,-166.071916,19,9,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,13,11,2016
66.256651,-166.071916,25,9,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,16,11,2016
66.256651,-166.071916,16,11,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,10,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,17,11,2016
66.256651,-166.071916,24,9,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,28,9,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,12,9,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,19,10,2016
66.256651,-166.071916,4,10,2016
66.256651,-166.071916,9,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,9,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,29,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,6,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,3,10,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,17,10,2016
66.256651,-166.071916,15,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,6,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,16,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,21,9,2016
66.256651,-166.071916,6,10,2016
66.256651,-166.071916,6,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,6,11,2016
66.256651,-166.071916,23,9,2016
66.256651,-166.071916,5,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,7,10,2016
66.256651,-166.071916,8,11,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,17,9,2016
66.256651,-166.071916,18,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,23,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,29,9,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,20,10,2016
66.256651,-166.071916,8,11,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,29,10,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,27,9,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,28,10,2016
66.256651,-166.071916,3,11,2016
66.256651,-166.071916,17,9,2016
66.256651,-166.071916,22,2,2016
66.256651,-166.071916,27,9,2016
66.256651,-166.071916,28,9,2016
66.256651,-166.071916,5,10,2016
66.256651,-166.071916,4,10,2016
66.256651,-166.071916,7,10,2016
66.256651,-166.071916,7,10,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,4,10,2016
66.256651,-166.071916,27,10,2016
66.256651,-166.071916,4,11,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,1,10,2016
66.256651,-166.071916,31,12,2016
66.256651,-166.071916,2,11,2016
66.256651,-166.071916,5,10,2016
